_id,city,time_zone,country,latitude,longitude,timezone_name
750,Munnar,"(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi",India,10.084722518920898,77.06138610839844,"India Standard Time"
751,Murmansk,"(GMT+03:00) Moscow, St. Petersburg, Volgograd",Russia,68.98332977294922,33.13333511352539,"Russian Standard Time"
752,Murom,"(GMT+03:00) Moscow, St. Petersburg, Volgograd",Russia,55.56666564941406,42.016666412353516,"Russian Standard Time"
753,Muscat,"(GMT+04:00) Abu Dhabi, Muscat",Oman,23.600000381469727,58.58333206176758,"Arabian Standard Time"
754,"Myrtle Beach, SC","(GMT-05:00) Eastern Time (US & Canada)","United States",33.6966667175293,-78.8941650390625,"Eastern Standard Time"
755,Mysore,"(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi",India,12.295833587646484,76.63944244384766,"India Standard Time"
756,N`Djamena,"(GMT+01:00) West Central Africa",Chad,12.100000381469727,15.050000190734863,"W. Central Africa Standard Time"
757,Nadiad,"(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi",India,22.700000762939453,72.87000274658203,"India Standard Time"
758,Nagasaki,"(GMT+09:00) Osaka, Sapporo, Tokyo",Japan,32.766666412353516,129.86666870117188,"Tokyo Standard Time"
759,Nagoya,"(GMT+09:00) Osaka, Sapporo, Tokyo",Japan,35.150001525878906,136.9166717529297,"Tokyo Standard Time"
760,Nagpur,"(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi",India,21.155834197998047,79.08916473388672,"India Standard Time"
761,Naha,"(GMT+09:00) Osaka, Sapporo, Tokyo",Japan,26.204721450805664,127.69249725341797,"Tokyo Standard Time"
762,Nairobi,"(GMT+03:00) Nairobi",Kenya,-1.2832900285720825,36.81669616699219,"E. Africa Standard Time"
763,Nakhodka,"(GMT+10:00) Vladivostok",Russia,42.81638717651367,132.86666870117188,"Vladivostok Standard Time"
764,"Nanaimo, BC","(GMT-08:00) Pacific Time (US & Canada); Tijuana",Canada,49.16444396972656,-123.9366683959961,"Pacific Standard Time"
765,Nanjing,"(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi",China,32.04999923706055,118.78333282470703,"China Standard Time"
766,Nantes,"(GMT+01:00) Brussels, Copenhagen, Madrid, Paris",France,47.21666717529297,-1.5666667222976685,"Romance Standard Time"
767,Napier,"(GMT+12:00) Auckland, Wellington","New Zealand",-39.505001068115234,176.89971923828125,"New Zealand Standard Time"
768,Naples,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Italy,40.84000015258789,14.252778053283691,"W. Europe Standard Time"
769,Narvik,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Norway,68.44999694824219,17.433332443237305,"W. Europe Standard Time"
770,"Nashville, TN","(GMT-06:00) Central Time (US & Canada)","United States",36.16666793823242,-86.78333282470703,"Central Standard Time"
771,Nassau,"(GMT-05:00) Eastern Time (US & Canada)",Bahamas,25.066667556762695,-77.33333587646484,"Eastern Standard Time"
772,"Navasota, TX","(GMT-06:00) Central Time (US & Canada)","United States",30.383333206176758,-96.08333587646484,"Central Standard Time"
773,"Navi Mumbai","(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi",India,19.033056259155273,73.02972412109375,"India Standard Time"
774,Negombo,"(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi","Sri Lanka",7.209444522857666,79.83416748046875,"India Standard Time"
775,Neuquen,"(GMT-03:00) Georgetown, South America Eastern Time",Argentina,-38.95000076293945,-68.06666564941406,"SA Eastern Standard Time"
776,"New Delhi","(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi",India,28.616666793823242,77.21670532226562,"India Standard Time"
777,"New Orleans, LA","(GMT-06:00) Central Time (US & Canada)","United States",29.953332901000977,-90.06888580322266,"Central Standard Time"
778,"New Ross","(GMT) Dublin, Edinburgh, Lisbon, London",Ireland,52.400001525878906,-6.949999809265137,"GMT Standard Time"
779,"New Westminster, BC","(GMT-08:00) Pacific Time (US & Canada); Tijuana",Canada,49.203609466552734,-122.91471862792969,"Pacific Standard Time"
780,"New York, NY","(GMT-05:00) Eastern Time (US & Canada)","United States",40.733333587646484,-73.91638946533203,"Eastern Standard Time"
781,"Newark, NJ","(GMT-05:00) Eastern Time (US & Canada)","United States",40.73555374145508,-74.17250061035156,"Eastern Standard Time"
782,Newcastle,"(GMT+10:00) Canberra, Melbourne, Sydney",Australia,-32.926387786865234,151.78111267089844,"AUS Eastern Standard Time"
783,"Newcastle upon Tyne","(GMT) Dublin, Edinburgh, Lisbon, London","United Kingdom",54.975833892822266,-1.610277771949768,"GMT Standard Time"
784,Newport,"(GMT) Dublin, Edinburgh, Lisbon, London","United Kingdom",51.599998474121094,-2.9833333492279053,"GMT Standard Time"
785,"Niagara Falls, NY","(GMT-05:00) Eastern Time (US & Canada)","United States",43.099998474121094,-79.05000305175781,"Eastern Standard Time"
786,"Niagara Falls, ON","(GMT-05:00) Eastern Time (US & Canada)",Canada,43.099998474121094,-79.0999984741211,"Eastern Standard Time"
787,Niamey,"(GMT+01:00) West Central Africa",Niger,13.516666412353516,2.116666555404663,"W. Central Africa Standard Time"
788,Nice,"(GMT+01:00) Brussels, Copenhagen, Madrid, Paris",France,43.70000076293945,7.266666889190674,"Romance Standard Time"
789,Nicosia,"(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius",Cyprus,35.16666793823242,33.36666488647461,"FLE Standard Time"
790,Niigata,"(GMT+09:00) Osaka, Sapporo, Tokyo",Japan,37.91666793823242,139.0500030517578,"Tokyo Standard Time"
791,Nikolaev,"(GMT+02:00) Ukraine",Ukraine,46.96666717529297,32.016387939453125,"Ukraine Standard Time"
792,Nimes,"(GMT+01:00) Brussels, Copenhagen, Madrid, Paris",France,43.849998474121094,4.349999904632568,"Romance Standard Time"
793,Ningbo,"(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi",China,29.86833381652832,121.54389190673828,"China Standard Time"
794,"Nizhniy Novgorod","(GMT+03:00) Moscow, St. Petersburg, Volgograd",Russia,56.28333282470703,43.93333435058594,"Russian Standard Time"
795,Nogales,"(GMT-07:00) Arizona",Mexico,31.330833435058594,-110.9447250366211,"US Mountain Standard Time"
796,"Nome, AK","(GMT-09:00) Alaska","United States",64.5330581665039,-164.60000610351562,"Alaskan Standard Time"
797,"Norfolk, VA","(GMT-05:00) Eastern Time (US & Canada)","United States",36.849998474121094,-76.28333282470703,"Eastern Standard Time"
798,"North Bay, ON","(GMT-05:00) Eastern Time (US & Canada)",Canada,46.31916809082031,-79.43416595458984,"Eastern Standard Time"
799,"North Bend, OR","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States",43.40638732910156,-124.22444152832031,"Pacific Standard Time"
800,"North Ryde","(GMT+10:00) Canberra, Melbourne, Sydney",Australia,-33.79666519165039,151.12445068359375,"AUS Eastern Standard Time"
801,Norwich,"(GMT) Dublin, Edinburgh, Lisbon, London","United Kingdom",52.650001525878906,1.2833333015441895,"GMT Standard Time"
802,Nouakchott,"(GMT) Greenwich Mean Time",Mauritania,18.08333396911621,-15.983333587646484,"Greenwich Standard Time"
803,Noumea,"(GMT+11:00) Solomon Is., New Caledonia","New Caledonia",-22.266666412353516,166.4499969482422,"Central Pacific Standard Time"
804,Novgorod,"(GMT+03:00) Moscow, St. Petersburg, Volgograd",Russia,58.54999923706055,31.28333282470703,"Russian Standard Time"
805,Novorossiysk,"(GMT+03:00) Moscow, St. Petersburg, Volgograd",Russia,44.71666717529297,37.78333282470703,"Russian Standard Time"
806,Novosibirsk,"(GMT+06:00) Novosibirsk",Russia,55.041107177734375,82.91666412353516,"Novosibirsk Standard Time"
807,"Nuevo Laredo","(GMT-06:00) Central Time (US & Canada)",Mexico,27.481111526489258,-99.56055450439453,"Central Standard Time"
808,Nuku`alofa,"(GMT+13:00) Nuku`alofa",Tonga,-21.016666412353516,-174.0,"Tonga Standard Time"
809,Nurnberg,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Germany,49.45000076293945,11.066666603088379,"W. Europe Standard Time"
810,Nuuk,"(GMT-03:00) Greenland",Greenland,64.18333435058594,-51.71666717529297,"Greenland Standard Time"
811,Odense,"(GMT+01:00) Brussels, Copenhagen, Madrid, Paris",Denmark,55.39638900756836,10.390832901000977,"Romance Standard Time"
812,Odessa,"(GMT+02:00) Ukraine",Ukraine,46.46666717529297,30.71666717529297,"Ukraine Standard Time"
813,Ohrid,"(GMT+01:00) Sarajevo, Skopje, Warsaw, Zagreb",Macedonia,41.121665954589844,20.81944465637207,"Central European Standard Time"
814,Ojinaga,"(GMT-06:00) Central Time (US & Canada)",Mexico,29.55583381652832,-104.41777801513672,"Central Standard Time"
815,Okha,"(GMT+10:00) Khabarovsk",Russia,53.58333206176758,142.93333435058594,"Khabarovsk Standard Time"
816,Okhotsk,"(GMT+10:00) Khabarovsk",Russia,59.349998474121094,143.1999969482422,"Khabarovsk Standard Time"
817,Okinawa,"(GMT+09:00) Osaka, Sapporo, Tokyo",Japan,26.33888816833496,127.8155517578125,"Tokyo Standard Time"
818,"Oklahoma City, OK","(GMT-06:00) Central Time (US & Canada)","United States",35.46666717529297,-97.51667022705078,"Central Standard Time"
819,Olanchito,"(GMT-06:00) Central America",Honduras,15.483333587646484,-86.56639099121094,"Central America Standard Time"
820,Olinda,"(GMT-03:00) Georgetown, South America Eastern Time",Brazil,-8.0,-34.849998474121094,"SA Eastern Standard Time"
821,"Olympia, WA","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States",47.04499816894531,-122.90166473388672,"Pacific Standard Time"
822,"Omaha, NE","(GMT-06:00) Central Time (US & Canada)","United States",41.25972366333008,-95.94222259521484,"Central Standard Time"
823,Omsk,"(GMT+06:00) Novosibirsk",Russia,55.06666564941406,73.25,"Novosibirsk Standard Time"
824,Onitsha,"(GMT+01:00) West Central Africa",Nigeria,6.166666507720947,6.7833333015441895,"W. Central Africa Standard Time"
825,Ootacamund,"(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi",India,11.411666870117188,76.6947250366211,"India Standard Time"
826,Oradea,"(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius",Romania,47.04999923706055,21.933332443237305,"FLE Standard Time"
827,Orange,"(GMT+10:00) Canberra, Melbourne, Sydney",Australia,-33.28361129760742,149.10000610351562,"AUS Eastern Standard Time"
828,Oranjestad,"(GMT-04:00) La Paz",Aruba,12.524444580078125,-70.0263900756836,"SA Western Standard Time"
829,"Orlando, FL","(GMT-05:00) Eastern Time (US & Canada)","United States",28.533056259155273,-81.383056640625,"Eastern Standard Time"
830,Osaka,"(GMT+09:00) Osaka, Sapporo, Tokyo",Japan,34.66670227050781,135.5,"Tokyo Standard Time"
831,"Oshawa, ON","(GMT-05:00) Eastern Time (US & Canada)",Canada,43.88999938964844,-78.86000061035156,"Eastern Standard Time"
832,Oslo,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Norway,59.93333435058594,10.683333396911621,"W. Europe Standard Time"
833,Ostrov,"(GMT+03:00) Moscow, St. Petersburg, Volgograd",Russia,57.349998474121094,28.316667556762695,"Russian Standard Time"
834,"Ottawa, ON","(GMT-05:00) Eastern Time (US & Canada)",Canada,45.42361068725586,-75.69805908203125,"Eastern Standard Time"
835,Ouagadougou,"(GMT) Greenwich Mean Time","Burkina Faso",12.366666793823242,-1.5333333015441895,"Greenwich Standard Time"
836,Oulu,"(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius",Finland,65.01667022705078,25.46666717529297,"FLE Standard Time"
837,Oviedo,"(GMT+01:00) Brussels, Copenhagen, Madrid, Paris",Spain,43.36666488647461,-5.849999904632568,"Romance Standard Time"
838,Padang,"(GMT+07:00) Bangkok, Hanoi, Jakarta",Indonesia,-0.949999988079071,100.3499984741211,"SE Asia Standard Time"
839,Palembang,"(GMT+07:00) Bangkok, Hanoi, Jakarta",Indonesia,-2.9833333492279053,104.75,"SE Asia Standard Time"
840,Palikir,"(GMT+11:00) Solomon Is., New Caledonia","Federated States of Micronesia",6.916666507720947,158.18333435058594,"Central Pacific Standard Time"
841,Palma,"(GMT+01:00) Brussels, Copenhagen, Madrid, Paris",Spain,39.599998474121094,2.6500000953674316,"Romance Standard Time"
842,Palmas,"(GMT-03:00) Bahia, Brazil",Brazil,-10.168889045715332,-48.3316650390625,"Bahia Brazil Standard Time"
843,"Palo Alto, CA","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States",37.45000076293945,-122.1500015258789,"Pacific Standard Time"
844,Panaji,"(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi",India,15.49222183227539,73.8183364868164,"India Standard Time"
845,"Panama City","(GMT-05:00) Bogota, Lima, Quito",Panama,8.949722290039062,-78.5,"SA Pacific Standard Time"
846,Papeete,"(GMT-10:00) Hawaii","French Polynesia",-17.53333282470703,-149.56666564941406,"Hawaiian Standard Time"
847,Paramaribo,"(GMT-03:00) Georgetown, South America Eastern Time",Suriname,5.816666603088379,-55.16666793823242,"SA Eastern Standard Time"
848,Paraparaumu,"(GMT+12:00) Auckland, Wellington","New Zealand",-40.913612365722656,175.00889587402344,"New Zealand Standard Time"
849,Paris,"(GMT+01:00) Brussels, Copenhagen, Madrid, Paris",France,48.86669921875,2.3332977294921875,"Romance Standard Time"
850,"Parsippany, NJ","(GMT-05:00) Eastern Time (US & Canada)","United States",40.8577766418457,-74.42694091796875,"Eastern Standard Time"
851,Patna,"(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi",India,25.613889694213867,85.1352767944336,"India Standard Time"
852,Patras,"(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius",Greece,38.25361251831055,21.73638916015625,"FLE Standard Time"
853,"Pearl, MS","(GMT-06:00) Central Time (US & Canada)","United States",32.274444580078125,-90.13194274902344,"Central Standard Time"
854,"Pedro Juan Caballero","(GMT-04:00) Paraguay",Paraguay,-22.53333282470703,-55.75,"Paraguay Standard Time"
855,"Pensacola, FL","(GMT-06:00) Central Time (US & Canada)","United States",30.473888397216797,-87.21221923828125,"Central Standard Time"
856,Penza,"(GMT+03:00) Moscow, St. Petersburg, Volgograd",Russia,53.20000076293945,45.0,"Russian Standard Time"
857,Perm,"(GMT+05:00) Ekaterinburg",Russia,58.0,56.25,"Ekaterinburg Standard Time"
858,Perth,"(GMT+08:00) Perth",Australia,-31.96666717529297,115.81666564941406,"W. Australia Standard Time"
859,Peterhof,"(GMT+03:00) Moscow, St. Petersburg, Volgograd",Russia,59.86666488647461,29.91666603088379,"Russian Standard Time"
860,Petropavlovsk,"(GMT+11:00) Magadan",Russia,53.016387939453125,158.64971923828125,"Magadan Standard Time"
861,Petropolis,"(GMT-03:00) Brasilia",Brazil,-22.504722595214844,-43.182220458984375,"E. South America Standard Time"
862,"Philadelphia, PA","(GMT-05:00) Eastern Time (US & Canada)","United States",39.95166778564453,-75.16388702392578,"Eastern Standard Time"
863,Philipsburg,"(GMT-04:00) La Paz","Sint Maarten",18.02916717529297,-63.04750061035156,"SA Western Standard Time"
864,"Phnom Penh","(GMT+07:00) Bangkok, Hanoi, Jakarta",Cambodia,11.566666603088379,104.91666412353516,"SE Asia Standard Time"
865,"Phoenix, AZ","(GMT-07:00) Arizona","United States",33.45000076293945,-112.06639099121094,"US Mountain Standard Time"
866,Phuket,"(GMT+07:00) Bangkok, Hanoi, Jakarta",Thailand,7.883333206176758,98.38333129882812,"SE Asia Standard Time"
867,"Pickering, ON","(GMT-05:00) Eastern Time (US & Canada)",Canada,43.83805465698242,-79.08361053466797,"Eastern Standard Time"
868,"Piedras Negras","(GMT-06:00) Central Time (US & Canada)",Mexico,28.697778701782227,-100.52471923828125,"Central Standard Time"
869,"Pierre, SD","(GMT-06:00) Central Time (US & Canada)","United States",44.377498626708984,-100.31777954101562,"Central Standard Time"
870,Piestany,"(GMT+01:00) Belgrade, Bratislava, Budapest, Ljubljana, Prague",Slovakia,48.599998474121094,17.816667556762695,"Central Europe Standard Time"
871,Pirot,"(GMT+01:00) Belgrade, Bratislava, Budapest, Ljubljana, Prague",Serbia,43.16638946533203,22.601388931274414,"Central Europe Standard Time"
872,Pisa,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Italy,43.71611022949219,10.396666526794434,"W. Europe Standard Time"
873,"Pittsburgh, PA","(GMT-05:00) Eastern Time (US & Canada)","United States",40.438331604003906,-80.00194549560547,"Eastern Standard Time"
874,Piura,"(GMT-05:00) Bogota, Lima, Quito",Peru,-5.193611145019531,-80.62472534179688,"SA Pacific Standard Time"
875,"Playa del Carmen","(GMT-06:00) Guadalajara, Mexico City, Monterrey",Mexico,20.628610610961914,-87.07971954345703,"Mexico Standard Time"
876,Plymouth,"(GMT) Dublin, Edinburgh, Lisbon, London","United Kingdom",50.400001525878906,-4.166666507720947,"GMT Standard Time"
877,Podgorica,"(GMT+01:00) Belgrade, Bratislava, Budapest, Ljubljana, Prague",Montenegro,42.442501068115234,19.268611907958984,"Central Europe Standard Time"
878,"Point Pleasant Beach, NJ","(GMT-05:00) Eastern Time (US & Canada)","United States",40.09166717529297,-74.04972076416016,"Eastern Standard Time"
879,Polonnaruwa,"(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi","Sri Lanka",7.9327778816223145,81.008056640625,"India Standard Time"
880,Pomalaa,"(GMT+08:00) Kuala Lumpur, Singapore",Indonesia,-4.053333282470703,121.59583282470703,"Singapore Standard Time"
881,"Ponta Delgada","(GMT-01:00) Azores",Portugal,37.75,-25.66666603088379,"Azores Standard Time"
882,Poole,"(GMT) Dublin, Edinburgh, Lisbon, London","United Kingdom",50.71500015258789,-1.9872221946716309,"GMT Standard Time"
883,Porbandar,"(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi",India,21.643333435058594,69.61194610595703,"India Standard Time"
884,Porirua,"(GMT+12:00) Auckland, Wellington","New Zealand",-41.1341667175293,174.8413848876953,"New Zealand Standard Time"
885,"Port Angeles, WA","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States",48.1158332824707,-123.46083068847656,"Pacific Standard Time"
886,"Port Arthur","(GMT+10:00) Hobart",Australia,-43.150001525878906,147.85000610351562,"Tasmania Standard Time"
887,"Port Elizabeth","(GMT+02:00) Harare, Pretoria","South Africa",-33.96666717529297,25.58333396911621,"South Africa Standard Time"
888,"Port Harcourt","(GMT+01:00) West Central Africa",Nigeria,4.7166666984558105,7.0,"W. Central Africa Standard Time"
889,"Port Hedland","(GMT+08:00) Perth",Australia,-20.316667556762695,118.5999984741211,"W. Australia Standard Time"
890,"Port Louis","(GMT+04:00) Mauritius",Mauritius,-20.161945343017578,57.4988899230957,"Mauritius Standard Time"
891,"Port Moresby","(GMT+10:00) Guam, Port Moresby","Papua New Guinea",-9.464706420898438,147.1925048828125,"West Pacific Standard Time"
892,"Port Orange, FL","(GMT-05:00) Eastern Time (US & Canada)","United States",29.133333206176758,-81.0,"Eastern Standard Time"
893,"Port Vila","(GMT+11:00) Solomon Is., New Caledonia",Vanuatu,-17.733333587646484,168.31666564941406,"Central Pacific Standard Time"
894,"Port of Spain","(GMT-04:00) La Paz","Trinidad and Tobago",10.666666984558105,-61.5,"SA Western Standard Time"
895,Port-au-Prince,"(GMT-05:00) Eastern Time (US & Canada)",Haiti,18.533056259155273,-72.33333587646484,"Eastern Standard Time"
896,"Portland, OR","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States",45.52333450317383,-122.66999816894531,"Pacific Standard Time"
897,Porto,"(GMT) Dublin, Edinburgh, Lisbon, London",Portugal,41.16666793823242,-8.583333015441895,"GMT Standard Time"
898,"Porto Alegre","(GMT-03:00) Brasilia",Brazil,-30.03333282470703,-51.20000076293945,"E. South America Standard Time"
899,"Porto Novo","(GMT+01:00) West Central Africa",Benin,6.483333110809326,2.633333444595337,"W. Central Africa Standard Time"
900,Portsmouth,"(GMT) Dublin, Edinburgh, Lisbon, London","United Kingdom",50.81666564941406,-1.0833333730697632,"GMT Standard Time"
901,Posadas,"(GMT-03:00) Argentina",Argentina,-27.399723052978516,-55.900001525878906,"Argentina Standard Time"
902,Prague,"(GMT+01:00) Belgrade, Bratislava, Budapest, Ljubljana, Prague","Czech Republic",50.08333206176758,14.433333396911621,"Central Europe Standard Time"
903,Praia,"(GMT-01:00) Cape Verde Is.","Cape Verde",14.916666984558105,-23.516666412353516,"Cape Verde Standard Time"
904,Prievidza,"(GMT+01:00) Belgrade, Bratislava, Budapest, Ljubljana, Prague",Slovakia,48.77083206176758,18.620832443237305,"Central Europe Standard Time"
905,"Prince George, BC","(GMT-08:00) Pacific Time (US & Canada); Tijuana",Canada,53.91722106933594,-122.74972534179688,"Pacific Standard Time"
906,"Princeton, NJ","(GMT-05:00) Eastern Time (US & Canada)","United States",40.34972381591797,-74.65972137451172,"Eastern Standard Time"
907,Pristina,"(GMT+01:00) Belgrade, Bratislava, Budapest, Ljubljana, Prague",Kosovo,42.67416763305664,21.17888832092285,"Central Europe Standard Time"
908,Progreso,"(GMT-06:00) Guadalajara, Mexico City, Monterrey",Mexico,21.280000686645508,-89.66999816894531,"Mexico Standard Time"
909,Pskov,"(GMT+03:00) Moscow, St. Petersburg, Volgograd",Russia,57.81666564941406,28.350000381469727,"Russian Standard Time"
910,Puebla,"(GMT-06:00) Guadalajara, Mexico City, Monterrey",Mexico,19.049999237060547,-98.16666412353516,"Mexico Standard Time"
911,"Puerto Ayora","(GMT-06:00) Central America",Ecuador,-0.7452777624130249,-90.31361389160156,"Central America Standard Time"
912,"Puerto Baquerizo Moreno","(GMT-06:00) Central America",Ecuador,-0.9013888835906982,-89.61055755615234,"Central America Standard Time"
913,"Puerto Penasco","(GMT-07:00) Arizona",Mexico,31.318056106567383,-113.53666687011719,"US Mountain Standard Time"
914,"Puerto Plata","(GMT-04:00) La Paz","Dominican Republic",19.796667098999023,-70.69249725341797,"SA Western Standard Time"
915,"Puerto Vallarta","(GMT-06:00) Guadalajara, Mexico City, Monterrey",Mexico,20.650833129882812,-105.21527862548828,"Mexico Standard Time"
916,Pune,"(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi",India,18.53333282470703,73.86666870117188,"India Standard Time"
917,Puri,"(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi",India,19.799165725708008,85.82499694824219,"India Standard Time"
918,Puttgarden,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Germany,54.49611282348633,11.212499618530273,"W. Europe Standard Time"
919,Pyongyang,"(GMT+09:00) Osaka, Sapporo, Tokyo","North Korea",39.0,125.78333282470703,"Tokyo Standard Time"
920,Qatif,"(GMT+03:00) Kuwait, Riyadh","Saudi Arabia",26.66666603088379,49.962223052978516,"Arab Standard Time"
921,Qingdao,"(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi",China,36.08333206176758,120.33333587646484,"China Standard Time"
922,"Quartzsite, AZ","(GMT-07:00) Arizona","United States",33.66388702392578,-114.2300033569336,"US Mountain Standard Time"
923,"Quebec City, QC","(GMT-05:00) Eastern Time (US & Canada)",Canada,46.8125,-71.2147216796875,"Eastern Standard Time"
924,Quezaltenango,"(GMT-06:00) Guatemala",Guatemala,14.833333015441895,-91.51667022705078,"Guatemala Standard Time"
925,Quito,"(GMT-05:00) Bogota, Lima, Quito",Ecuador,-0.216705322265625,-78.5,"SA Pacific Standard Time"
926,Rabat,"(GMT) Morocco",Morocco,34.03305435180664,-5.150000095367432,"Morocco Standard Time"
927,Rajahmundry,"(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi",India,17.010278701782227,81.78778076171875,"India Standard Time"
928,"Raleigh, NC","(GMT-05:00) Eastern Time (US & Canada)","United States",35.77972412109375,-78.6433334350586,"Eastern Standard Time"
929,Ramstein,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Germany,49.45000076293945,7.550000190734863,"W. Europe Standard Time"
930,Ranchi,"(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi",India,23.358612060546875,85.3338851928711,"India Standard Time"
931,Rangoon,"(GMT+06:30) Rangoon",Burma,16.78333282470703,96.16666412353516,"Myanmar Standard Time"
932,"Ras Al Khaimah","(GMT+04:00) Abu Dhabi, Muscat","United Arab Emirates",25.788610458374023,55.94444274902344,"Arabian Standard Time"
933,Rawson,"(GMT-03:00) Georgetown, South America Eastern Time",Argentina,-43.29999923706055,-65.10028076171875,"SA Eastern Standard Time"
934,Reading,"(GMT) Dublin, Edinburgh, Lisbon, London","United Kingdom",51.45500183105469,-0.9691666960716248,"GMT Standard Time"
935,Recife,"(GMT-03:00) Georgetown, South America Eastern Time",Brazil,-8.054166793823242,-34.875831604003906,"SA Eastern Standard Time"
936,"Red Deer, AB","(GMT-07:00) Mountain Time (US & Canada)",Canada,52.2680549621582,-113.81111145019531,"Mountain Standard Time"
937,"Redmond, WA","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States",47.66666793823242,-122.11666870117188,"Pacific Standard Time"
938,"Regina, SK","(GMT-06:00) Saskatchewan",Canada,50.44722366333008,-104.61805725097656,"Canada Central Standard Time"
939,Reims,"(GMT+01:00) Brussels, Copenhagen, Madrid, Paris",France,49.233333587646484,4.0333333015441895,"Romance Standard Time"
940,Rennes,"(GMT+01:00) Brussels, Copenhagen, Madrid, Paris",France,48.11666488647461,-1.6833332777023315,"Romance Standard Time"
941,"Reno, NV","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States",39.530277252197266,-119.81444549560547,"Pacific Standard Time"
942,"Revelstoke, BC","(GMT-08:00) Pacific Time (US & Canada); Tijuana",Canada,50.996944427490234,-118.1977767944336,"Pacific Standard Time"
943,Reykjavik,"(GMT) Greenwich Mean Time",Iceland,64.1500015258789,-20.03333282470703,"Greenwich Standard Time"
944,Reynosa,"(GMT-06:00) Central Time (US & Canada)",Mexico,26.066667556762695,-98.2830581665039,"Central Standard Time"
945,Rhodes,"(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius",Greece,36.43361282348633,28.219999313354492,"FLE Standard Time"
946,"Richmond, IN","(GMT-05:00) Eastern Time (US & Canada)","United States",39.828887939453125,-84.89027404785156,"Eastern Standard Time"
947,"Richmond, VA","(GMT-05:00) Eastern Time (US & Canada)","United States",37.553611755371094,-77.46055603027344,"Eastern Standard Time"
948,Riga,"(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius",Latvia,56.949989318847656,24.100000381469727,"FLE Standard Time"
949,"Rio Branco","(GMT-05:00) Rio Branco, Brazil",Brazil,-9.973889350891113,-67.80750274658203,"Rio Branco, Brazil"
950,"Rio Cuarto","(GMT-03:00) Argentina",Argentina,-33.128055572509766,-64.35472106933594,"Argentina Standard Time"
951,"Rio Gallegos","(GMT-03:00) Georgetown, South America Eastern Time",Argentina,-51.616390228271484,-69.2330551147461,"SA Eastern Standard Time"
952,"Rio Rancho, NM","(GMT-07:00) Mountain Time (US & Canada)","United States",35.286109924316406,-106.6705551147461,"Mountain Standard Time"
953,"Rio de Janeiro","(GMT-03:00) Brasilia",Brazil,-22.903610229492188,-43.20944595336914,"E. South America Standard Time"
954,Rivera,"(GMT-03:00) Uruguay",Uruguay,-30.899999618530273,-55.54999923706055,"Uruguay Standard Time"
955,"Riverton, UT","(GMT-07:00) Mountain Time (US & Canada)","United States",40.522220611572266,-111.93888854980469,"Mountain Standard Time"
956,Riyadh,"(GMT+03:00) Kuwait, Riyadh","Saudi Arabia",24.633333206176758,46.71666717529297,"Arab Standard Time"
957,"Road Town","(GMT-04:00) La Paz","Virgin Islands British",18.433332443237305,-64.61666870117188,"SA Western Standard Time"
