Ayat_ID,surat_ID,para_ID,only_aayat_no,mark
2626,22,17,10,0
2627,22,17,11,0
2628,22,17,12,0
2629,22,17,13,0
2630,22,17,14,0
2631,22,17,15,0
2632,22,17,16,0
2633,22,17,17,0
2634,22,17,18,0
2635,22,17,19,0
2636,22,17,20,0
2637,22,17,21,0
2638,22,17,22,0
2639,22,17,23,0
2640,22,17,24,0
2641,22,17,25,0
2642,22,17,26,0
2643,22,17,27,0
2644,22,17,28,0
2645,22,17,29,0
2646,22,17,30,0
2647,22,17,31,0
2648,22,17,32,0
2649,22,17,33,0
2650,22,17,34,0
2651,22,17,35,0
2652,22,17,36,0
2653,22,17,37,0
2654,22,17,38,0
2655,22,17,39,0
2656,22,17,40,0
2657,22,17,41,0
2658,22,17,42,0
2659,22,17,43,0
2660,22,17,44,0
2661,22,17,45,0
2662,22,17,46,0
2663,22,17,47,0
2664,22,17,48,0
2665,22,17,49,0
2666,22,17,50,0
2667,22,17,51,0
2668,22,17,52,0
2669,22,17,53,0
2670,22,17,54,0
2671,22,17,55,0
2672,22,17,56,0
2673,22,17,57,0
2674,22,17,58,0
2675,22,17,59,0
2676,22,17,60,0
2677,22,17,61,0
2678,22,17,62,0
2679,22,17,63,0
2680,22,17,64,0
2681,22,17,65,0
2682,22,17,66,0
2683,22,17,67,0
2684,22,17,68,0
2685,22,17,69,0
2686,22,17,70,0
2687,22,17,71,0
2688,22,17,72,0
2689,22,17,73,0
2690,22,17,74,0
2691,22,17,75,0
2692,22,17,76,0
2693,22,17,77,0
2694,22,17,78,0
2695,23,18,0,0
2696,23,18,1,0
2697,23,18,2,0
2698,23,18,3,0
2699,23,18,4,0
2700,23,18,5,0
2701,23,18,6,0
2702,23,18,7,0
2703,23,18,8,0
2704,23,18,9,0
2705,23,18,10,0
2706,23,18,11,0
2707,23,18,12,0
2708,23,18,13,0
2709,23,18,14,0
2710,23,18,15,0
2711,23,18,16,0
2712,23,18,17,0
2713,23,18,18,0
2714,23,18,19,0
2715,23,18,20,0
2716,23,18,21,0
2717,23,18,22,0
2718,23,18,23,0
2719,23,18,24,0
2720,23,18,25,0
2721,23,18,26,0
2722,23,18,27,0
2723,23,18,28,0
2724,23,18,29,0
2725,23,18,30,0
2726,23,18,31,0
2727,23,18,32,0
2728,23,18,33,0
2729,23,18,34,0
2730,23,18,35,0
2731,23,18,36,0
2732,23,18,37,0
2733,23,18,38,0
2734,23,18,39,0
2735,23,18,40,0
2736,23,18,41,0
2737,23,18,42,0
2738,23,18,43,0
2739,23,18,44,0
2740,23,18,45,0
2741,23,18,46,0
2742,23,18,47,0
2743,23,18,48,0
2744,23,18,49,0
2745,23,18,50,0
2746,23,18,51,0
2747,23,18,52,0
2748,23,18,53,0
2749,23,18,54,0
2750,23,18,55,0
2751,23,18,56,0
2752,23,18,57,0
2753,23,18,58,0
2754,23,18,59,0
2755,23,18,60,0
2756,23,18,61,0
2757,23,18,62,0
2758,23,18,63,0
2759,23,18,64,0
2760,23,18,65,0
2761,23,18,66,0
2762,23,18,67,0
2763,23,18,68,0
2764,23,18,69,0
2765,23,18,70,0
2766,23,18,71,0
2767,23,18,72,0
2768,23,18,73,0
2769,23,18,74,0
2770,23,18,75,0
2771,23,18,76,0
2772,23,18,77,0
2773,23,18,78,0
2774,23,18,79,0
2775,23,18,80,0
2776,23,18,81,0
2777,23,18,82,0
2778,23,18,83,0
2779,23,18,84,0
2780,23,18,85,0
2781,23,18,86,0
2782,23,18,87,0
2783,23,18,88,0
2784,23,18,89,0
2785,23,18,90,0
2786,23,18,91,0
2787,23,18,92,0
2788,23,18,93,0
2789,23,18,94,0
2790,23,18,95,0
2791,23,18,96,0
2792,23,18,97,0
2793,23,18,98,0
2794,23,18,99,0
2795,23,18,100,0
2796,23,18,101,0
2797,23,18,102,0
2798,23,18,103,0
2799,23,18,104,0
2800,23,18,105,0
2801,23,18,106,0
2802,23,18,107,0
2803,23,18,108,0
2804,23,18,109,0
2805,23,18,110,0
2806,23,18,111,0
2807,23,18,112,0
2808,23,18,113,0
2809,23,18,114,0
2810,23,18,115,0
2811,23,18,116,0
2812,23,18,117,0
2813,23,18,118,0
2814,24,18,0,0
2815,24,18,1,0
2816,24,18,2,0
2817,24,18,3,0
2818,24,18,4,0
2819,24,18,5,0
2820,24,18,6,0
2821,24,18,7,0
2822,24,18,8,0
2823,24,18,9,0
2824,24,18,10,0
2825,24,18,11,0
2826,24,18,12,0
2827,24,18,13,0
2828,24,18,14,0
2829,24,18,15,0
2830,24,18,16,0
2831,24,18,17,0
2832,24,18,18,0
2833,24,18,19,0
2834,24,18,20,0
2835,24,18,21,0
2836,24,18,22,0
2837,24,18,23,0
2838,24,18,24,0
2839,24,18,25,0
2840,24,18,26,0
2841,24,18,27,0
2842,24,18,28,0
2843,24,18,29,0
2844,24,18,30,0
2845,24,18,31,0
2846,24,18,32,0
2847,24,18,33,0
2848,24,18,34,0
2849,24,18,35,0
2850,24,18,36,0
2851,24,18,37,0
2852,24,18,38,0
2853,24,18,39,0
2854,24,18,40,0
2855,24,18,41,0
2856,24,18,42,0
2857,24,18,43,0
2858,24,18,44,0
2859,24,18,45,0
2860,24,18,46,0
2861,24,18,47,0
2862,24,18,48,0
2863,24,18,49,0
2864,24,18,50,0
2865,24,18,51,0
2866,24,18,52,0
2867,24,18,53,0
2868,24,18,54,0
2869,24,18,55,0
2870,24,18,56,0
2871,24,18,57,0
2872,24,18,58,0
2873,24,18,59,0
2874,24,18,60,0
2875,24,18,61,0
2876,24,18,62,0
2877,24,18,63,0
2878,24,18,64,0
2879,25,18,0,0
2880,25,18,1,0
2881,25,18,2,0
2882,25,18,3,0
2883,25,18,4,0
2884,25,18,5,0
2885,25,18,6,0
2886,25,18,7,0
2887,25,18,8,0
2888,25,18,9,0
2889,25,18,10,0
2890,25,18,11,0
2891,25,18,12,0
2892,25,18,13,0
2893,25,18,14,0
2894,25,18,15,0
2895,25,18,16,0
2896,25,18,17,0
2897,25,18,18,0
2898,25,18,19,0
2899,25,18,20,0
2900,25,19,21,0
2901,25,19,22,0
2902,25,19,23,0
2903,25,19,24,0
2904,25,19,25,0
2905,25,19,26,0
2906,25,19,27,0
2907,25,19,28,0
2908,25,19,29,0
2909,25,19,30,0
2910,25,19,31,0
2911,25,19,32,0
2912,25,19,33,0
2913,25,19,34,0
2914,25,19,35,0
2915,25,19,36,0
2916,25,19,37,0
2917,25,19,38,0
2918,25,19,39,0
2919,25,19,40,0
2920,25,19,41,0
2921,25,19,42,0
2922,25,19,43,0
2923,25,19,44,0
2924,25,19,45,0
2925,25,19,46,0
2926,25,19,47,0
2927,25,19,48,0
2928,25,19,49,0
2929,25,19,50,0
2930,25,19,51,0
2931,25,19,52,0
2932,25,19,53,0
2933,25,19,54,0
2934,25,19,55,0
2935,25,19,56,0
2936,25,19,57,0
2937,25,19,58,0
2938,25,19,59,0
2939,25,19,60,0
2940,25,19,61,0
2941,25,19,62,0
2942,25,19,63,0
2943,25,19,64,0
2944,25,19,65,0
2945,25,19,66,0
2946,25,19,67,0
2947,25,19,68,0
2948,25,19,69,0
2949,25,19,70,0
2950,25,19,71,0
2951,25,19,72,0
2952,25,19,73,0
2953,25,19,74,0
2954,25,19,75,0
2955,25,19,76,0
2956,25,19,77,0
2957,26,19,0,0
2958,26,19,1,0
2959,26,19,2,0
2960,26,19,3,0
2961,26,19,4,0
2962,26,19,5,0
2963,26,19,6,0
2964,26,19,7,0
2965,26,19,8,0
2966,26,19,9,0
2967,26,19,10,0
2968,26,19,11,0
2969,26,19,12,0
2970,26,19,13,0
2971,26,19,14,0
2972,26,19,15,0
2973,26,19,16,0
2974,26,19,17,0
2975,26,19,18,0
2976,26,19,19,0
2977,26,19,20,0
2978,26,19,21,0
2979,26,19,22,0
2980,26,19,23,0
2981,26,19,24,0
2982,26,19,25,0
2983,26,19,26,0
2984,26,19,27,0
2985,26,19,28,0
2986,26,19,29,0
2987,26,19,30,0
2988,26,19,31,0
2989,26,19,32,0
2990,26,19,33,0
2991,26,19,34,0
2992,26,19,35,0
2993,26,19,36,0
2994,26,19,37,0
2995,26,19,38,0
2996,26,19,39,0
2997,26,19,40,0
2998,26,19,41,0
2999,26,19,42,0
3000,26,19,43,0
3001,26,19,44,0
3002,26,19,45,0
3003,26,19,46,0
3004,26,19,47,0
3005,26,19,48,0
3006,26,19,49,0
3007,26,19,50,0
3008,26,19,51,0
3009,26,19,52,0
3010,26,19,53,0
3011,26,19,54,0
3012,26,19,55,0
3013,26,19,56,0
3014,26,19,57,0
3015,26,19,58,0
3016,26,19,59,0
3017,26,19,60,0
3018,26,19,61,0
3019,26,19,62,0
3020,26,19,63,0
3021,26,19,64,0
3022,26,19,65,0
3023,26,19,66,0
3024,26,19,67,0
3025,26,19,68,0
3026,26,19,69,0
3027,26,19,70,0
3028,26,19,71,0
3029,26,19,72,0
3030,26,19,73,0
3031,26,19,74,0
3032,26,19,75,0
3033,26,19,76,0
3034,26,19,77,0
3035,26,19,78,0
3036,26,19,79,0
3037,26,19,80,0
3038,26,19,81,0
3039,26,19,82,0
3040,26,19,83,0
3041,26,19,84,0
3042,26,19,85,0
3043,26,19,86,0
3044,26,19,87,0
3045,26,19,88,0
3046,26,19,89,0
3047,26,19,90,0
3048,26,19,91,0
3049,26,19,92,0
3050,26,19,93,0
3051,26,19,94,0
3052,26,19,95,0
3053,26,19,96,0
3054,26,19,97,0
3055,26,19,98,0
3056,26,19,99,0
3057,26,19,100,0
3058,26,19,101,0
3059,26,19,102,0
3060,26,19,103,0
3061,26,19,104,0
3062,26,19,105,0
3063,26,19,106,0
3064,26,19,107,0
3065,26,19,108,0
3066,26,19,109,0
3067,26,19,110,0
3068,26,19,111,0
3069,26,19,112,0
3070,26,19,113,0
3071,26,19,114,0
3072,26,19,115,0
3073,26,19,116,0
3074,26,19,117,0
3075,26,19,118,0
3076,26,19,119,0
3077,26,19,120,0
3078,26,19,121,0
3079,26,19,122,0
3080,26,19,123,0
3081,26,19,124,0
3082,26,19,125,0
3083,26,19,126,0
3084,26,19,127,0
3085,26,19,128,0
3086,26,19,129,0
3087,26,19,130,0
3088,26,19,131,0
3089,26,19,132,0
3090,26,19,133,0
3091,26,19,134,0
3092,26,19,135,0
3093,26,19,136,0
3094,26,19,137,0
3095,26,19,138,0
3096,26,19,139,0
3097,26,19,140,0
3098,26,19,141,0
3099,26,19,142,0
3100,26,19,143,0
3101,26,19,144,0
3102,26,19,145,0
3103,26,19,146,0
3104,26,19,147,0
3105,26,19,148,0
3106,26,19,149,0
3107,26,19,150,0
3108,26,19,151,0
3109,26,19,152,0
3110,26,19,153,0
3111,26,19,154,0
3112,26,19,155,0
3113,26,19,156,0
3114,26,19,157,0
3115,26,19,158,0
3116,26,19,159,0
3117,26,19,160,0
3118,26,19,161,0
3119,26,19,162,0
3120,26,19,163,0
3121,26,19,164,0
3122,26,19,165,0
3123,26,19,166,0
3124,26,19,167,0
3125,26,19,168,0
3126,26,19,169,0
3127,26,19,170,0
3128,26,19,171,0
3129,26,19,172,0
3130,26,19,173,0
3131,26,19,174,0
3132,26,19,175,0
3133,26,19,176,0
3134,26,19,177,0
3135,26,19,178,0
3136,26,19,179,0
3137,26,19,180,0
3138,26,19,181,0
3139,26,19,182,0
3140,26,19,183,0
3141,26,19,184,0
3142,26,19,185,0
3143,26,19,186,0
3144,26,19,187,0
3145,26,19,188,0
3146,26,19,189,0
3147,26,19,190,0
3148,26,19,191,0
3149,26,19,192,0
3150,26,19,193,0
3151,26,19,194,0
3152,26,19,195,0
3153,26,19,196,0
3154,26,19,197,0
3155,26,19,198,0
3156,26,19,199,0
3157,26,19,200,0
3158,26,19,201,0
3159,26,19,202,0
3160,26,19,203,0
3161,26,19,204,0
3162,26,19,205,0
3163,26,19,206,0
3164,26,19,207,0
3165,26,19,208,0
3166,26,19,209,0
3167,26,19,210,0
3168,26,19,211,0
3169,26,19,212,0
3170,26,19,213,0
3171,26,19,214,0
3172,26,19,215,0
3173,26,19,216,0
3174,26,19,217,0
3175,26,19,218,0
3176,26,19,219,0
3177,26,19,220,0
3178,26,19,221,0
3179,26,19,222,0
3180,26,19,223,0
3181,26,19,224,0
3182,26,19,225,0
3183,26,19,226,0
3184,26,19,227,0
3185,27,19,0,0
3186,27,19,1,0
3187,27,19,2,0
3188,27,19,3,0
3189,27,19,4,0
3190,27,19,5,0
3191,27,19,6,0
3192,27,19,7,0
3193,27,19,8,0
3194,27,19,9,0
3195,27,19,10,0
3196,27,19,11,0
3197,27,19,12,0
3198,27,19,13,0
3199,27,19,14,0
3200,27,19,15,0
3201,27,19,16,0
3202,27,19,17,0
3203,27,19,18,0
3204,27,19,19,0
3205,27,19,20,0
3206,27,19,21,0
3207,27,19,22,0
3208,27,19,23,0
3209,27,19,24,0
3210,27,19,25,0
3211,27,19,26,0
3212,27,19,27,0
3213,27,19,28,0
3214,27,19,29,0
3215,27,19,30,0
3216,27,19,31,0
3217,27,19,32,0
3218,27,19,33,0
3219,27,19,34,0
3220,27,19,35,0
3221,27,19,36,0
3222,27,19,37,0
3223,27,19,38,0
3224,27,19,39,0
3225,27,19,40,0
3226,27,19,41,0
3227,27,19,42,0
3228,27,19,43,0
3229,27,19,44,0
3230,27,19,45,0
3231,27,19,46,0
3232,27,19,47,0
3233,27,19,48,0
3234,27,19,49,0
3235,27,19,50,0
3236,27,19,51,0
3237,27,19,52,0
3238,27,19,53,0
3239,27,19,54,0
3240,27,19,55,0
3241,27,19,56,0
3242,27,19,57,0
3243,27,19,58,0
3244,27,19,59,0
3245,27,20,60,0
3246,27,20,61,0
3247,27,20,62,0
3248,27,20,63,0
3249,27,20,64,0
3250,27,20,65,0
3251,27,20,66,0
3252,27,20,67,0
3253,27,20,68,0
3254,27,20,69,0
3255,27,20,70,0
3256,27,20,71,0
3257,27,20,72,0
3258,27,20,73,0
3259,27,20,74,0
3260,27,20,75,0
3261,27,20,76,0
3262,27,20,77,0
3263,27,20,78,0
3264,27,20,79,0
3265,27,20,80,0
3266,27,20,81,0
3267,27,20,82,0
3268,27,20,83,0
3269,27,20,84,0
3270,27,20,85,0
3271,27,20,86,0
3272,27,20,87,0
3273,27,20,88,0
3274,27,20,89,0
3275,27,20,90,0
3276,27,20,91,0
3277,27,20,92,0
3278,27,20,93,0
3279,28,20,0,0
3280,28,20,1,0
3281,28,20,2,0
3282,28,20,3,0
3283,28,20,4,0
3284,28,20,5,0
3285,28,20,6,0
3286,28,20,7,0
3287,28,20,8,0
3288,28,20,9,0
3289,28,20,10,0
3290,28,20,11,0
3291,28,20,12,0
3292,28,20,13,0
3293,28,20,14,0
3294,28,20,15,0
3295,28,20,16,0
3296,28,20,17,0
3297,28,20,18,0
3298,28,20,19,0
3299,28,20,20,0
3300,28,20,21,0
3301,28,20,22,0
3302,28,20,23,0
3303,28,20,24,0
3304,28,20,25,0
3305,28,20,26,0
3306,28,20,27,0
3307,28,20,28,0
3308,28,20,29,0
3309,28,20,30,0
3310,28,20,31,0
3311,28,20,32,0
3312,28,20,33,0
3313,28,20,34,0
3314,28,20,35,0
3315,28,20,36,0
3316,28,20,37,0
3317,28,20,38,0
3318,28,20,39,0
3319,28,20,40,0
3320,28,20,41,0
3321,28,20,42,0
3322,28,20,43,0
3323,28,20,44,0
3324,28,20,45,0
3325,28,20,46,0
3326,28,20,47,0
3327,28,20,48,0
3328,28,20,49,0
3329,28,20,50,0
3330,28,20,51,0
3331,28,20,52,0
3332,28,20,53,0
3333,28,20,54,0
3334,28,20,55,0
3335,28,20,56,0
3336,28,20,57,0
3337,28,20,58,0
3338,28,20,59,0
3339,28,20,60,0
3340,28,20,61,0
3341,28,20,62,0
3342,28,20,63,0
3343,28,20,64,0
3344,28,20,65,0
3345,28,20,66,0
3346,28,20,67,0
3347,28,20,68,0
3348,28,20,69,0
3349,28,20,70,0
3350,28,20,71,0
3351,28,20,72,0
3352,28,20,73,0
3353,28,20,74,0
3354,28,20,75,0
3355,28,20,76,0
3356,28,20,77,0
3357,28,20,78,0
3358,28,20,79,0
3359,28,20,80,0
3360,28,20,81,0
3361,28,20,82,0
3362,28,20,83,0
3363,28,20,84,0
3364,28,20,85,0
3365,28,20,86,0
3366,28,20,87,0
3367,28,20,88,0
3368,29,20,0,0
3369,29,20,1,0
3370,29,20,2,0
3371,29,20,3,0
3372,29,20,4,0
3373,29,20,5,0
3374,29,20,6,0
3375,29,20,7,0
3376,29,20,8,0
3377,29,20,9,0
3378,29,20,10,0
3379,29,20,11,0
3380,29,20,12,0
3381,29,20,13,0
3382,29,20,14,0
3383,29,20,15,0
3384,29,20,16,0
3385,29,20,17,0
3386,29,20,18,0
3387,29,20,19,0
3388,29,20,20,0
3389,29,20,21,0
3390,29,20,22,0
3391,29,20,23,0
3392,29,20,24,0
3393,29,20,25,0
3394,29,20,26,0
3395,29,20,27,0
3396,29,20,28,0
3397,29,20,29,0
3398,29,20,30,0
3399,29,20,31,0
3400,29,20,32,0
3401,29,20,33,0
3402,29,20,34,0
3403,29,20,35,0
3404,29,20,36,0
3405,29,20,37,0
3406,29,20,38,0
3407,29,20,39,0
3408,29,20,40,0
3409,29,20,41,0
3410,29,20,42,0
3411,29,20,43,0
3412,29,20,44,0
3413,29,21,45,0
3414,29,21,46,0
3415,29,21,47,0
3416,29,21,48,0
3417,29,21,49,0
3418,29,21,50,0
3419,29,21,51,0
3420,29,21,52,0
3421,29,21,53,0
3422,29,21,54,0
3423,29,21,55,0
3424,29,21,56,0
3425,29,21,57,0
3426,29,21,58,0
3427,29,21,59,0
3428,29,21,60,0
3429,29,21,61,0
3430,29,21,62,0
3431,29,21,63,0
3432,29,21,64,0
3433,29,21,65,0
3434,29,21,66,0
3435,29,21,67,0
3436,29,21,68,0
3437,29,21,69,0
3438,30,21,0,0
3439,30,21,1,0
3440,30,21,2,0
3441,30,21,3,0
3442,30,21,4,0
3443,30,21,5,0
3444,30,21,6,0
3445,30,21,7,0
3446,30,21,8,0
3447,30,21,9,0
3448,30,21,10,0
3449,30,21,11,0
3450,30,21,12,0
3451,30,21,13,0
3452,30,21,14,0
3453,30,21,15,0
3454,30,21,16,0
3455,30,21,17,0
3456,30,21,18,0
3457,30,21,19,0
3458,30,21,20,0
3459,30,21,21,0
3460,30,21,22,0
3461,30,21,23,0
3462,30,21,24,0
3463,30,21,25,0
3464,30,21,26,0
3465,30,21,27,0
3466,30,21,28,0
3467,30,21,29,0
3468,30,21,30,0
3469,30,21,31,0
3470,30,21,32,0
3471,30,21,33,0
3472,30,21,34,0
3473,30,21,35,0
3474,30,21,36,0
3475,30,21,37,0
3476,30,21,38,0
3477,30,21,39,0
3478,30,21,40,0
3479,30,21,41,0
3480,30,21,42,0
3481,30,21,43,0
3482,30,21,44,0
3483,30,21,45,0
3484,30,21,46,0
3485,30,21,47,0
3486,30,21,48,0
3487,30,21,49,0
3488,30,21,50,0
3489,30,21,51,0
3490,30,21,52,0
3491,30,21,53,0
3492,30,21,54,0
3493,30,21,55,0
3494,30,21,56,0
3495,30,21,57,0
3496,30,21,58,0
3497,30,21,59,0
3498,30,21,60,0
3499,31,21,0,0
3500,31,21,1,0
3501,31,21,2,0
3502,31,21,3,0
3503,31,21,4,0
3504,31,21,5,0
3505,31,21,6,0
3506,31,21,7,0
3507,31,21,8,0
3508,31,21,9,0
3509,31,21,10,0
3510,31,21,11,0
3511,31,21,12,0
3512,31,21,13,0
3513,31,21,14,0
3514,31,21,15,0
3515,31,21,16,0
3516,31,21,17,0
3517,31,21,18,0
3518,31,21,19,0
3519,31,21,20,0
3520,31,21,21,0
3521,31,21,22,0
3522,31,21,23,0
3523,31,21,24,0
3524,31,21,25,0
3525,31,21,26,0
3526,31,21,27,0
3527,31,21,28,0
3528,31,21,29,0
3529,31,21,30,0
3530,31,21,31,0
3531,31,21,32,0
3532,31,21,33,0
3533,31,21,34,0
3534,32,21,0,0
3535,32,21,1,0
3536,32,21,2,0
3537,32,21,3,0
3538,32,21,4,0
3539,32,21,5,0
3540,32,21,6,0
3541,32,21,7,0
3542,32,21,8,0
3543,32,21,9,0
3544,32,21,10,0
3545,32,21,11,0
3546,32,21,12,0
3547,32,21,13,0
3548,32,21,14,0
3549,32,21,15,0
3550,32,21,16,0
3551,32,21,17,0
3552,32,21,18,0
3553,32,21,19,0
3554,32,21,20,0
3555,32,21,21,0
3556,32,21,22,0
3557,32,21,23,0
3558,32,21,24,0
3559,32,21,25,0
3560,32,21,26,0
3561,32,21,27,0
3562,32,21,28,0
3563,32,21,29,0
3564,32,21,30,0
3565,33,21,0,0
3566,33,21,1,0
3567,33,21,2,0
3568,33,21,3,0
3569,33,21,4,0
3570,33,21,5,0
3571,33,21,6,0
3572,33,21,7,0
3573,33,21,8,0
3574,33,21,9,0
3575,33,21,10,0
3576,33,21,11,0
3577,33,21,12,0
3578,33,21,13,0
3579,33,21,14,0
3580,33,21,15,0
3581,33,21,16,0
3582,33,21,17,0
3583,33,21,18,0
3584,33,21,19,0
3585,33,21,20,0
3586,33,21,21,0
3587,33,21,22,0
3588,33,21,23,0
3589,33,21,24,0
3590,33,21,25,0
3591,33,21,26,0
3592,33,21,27,0
3593,33,21,28,0
3594,33,21,29,0
3595,33,21,30,0
3596,33,22,31,0
3597,33,22,32,0
3598,33,22,33,0
3599,33,22,34,0
3600,33,22,35,0
3601,33,22,36,0
3602,33,22,37,0
3603,33,22,38,0
3604,33,22,39,0
3605,33,22,40,0
3606,33,22,41,0
3607,33,22,42,0
3608,33,22,43,0
3609,33,22,44,0
3610,33,22,45,0
3611,33,22,46,0
3612,33,22,47,0
3613,33,22,48,0
3614,33,22,49,0
3615,33,22,50,0
3616,33,22,51,0
3617,33,22,52,0
3618,33,22,53,0
3619,33,22,54,0
3620,33,22,55,0
3621,33,22,56,0
3622,33,22,57,0
3623,33,22,58,0
3624,33,22,59,0
3625,33,22,60,0
3626,33,22,61,0
3627,33,22,62,0
3628,33,22,63,0
3629,33,22,64,0
3630,33,22,65,0
3631,33,22,66,0
3632,33,22,67,0
3633,33,22,68,0
3634,33,22,69,0
3635,33,22,70,0
3636,33,22,71,0
3637,33,22,72,0
3638,33,22,73,0
3639,34,22,0,0
3640,34,22,1,0
3641,34,22,2,0
3642,34,22,3,0
3643,34,22,4,0
3644,34,22,5,0
3645,34,22,6,0
3646,34,22,7,0
3647,34,22,8,0
3648,34,22,9,0
3649,34,22,10,0
3650,34,22,11,0
3651,34,22,12,0
3652,34,22,13,0
3653,34,22,14,0
3654,34,22,15,0
3655,34,22,16,0
3656,34,22,17,0
3657,34,22,18,0
3658,34,22,19,0
3659,34,22,20,0
3660,34,22,21,0
3661,34,22,22,0
3662,34,22,23,0
3663,34,22,24,0
3664,34,22,25,0
3665,34,22,26,0
3666,34,22,27,0
3667,34,22,28,0
3668,34,22,29,0
3669,34,22,30,0
3670,34,22,31,0
3671,34,22,32,0
3672,34,22,33,0
3673,34,22,34,0
3674,34,22,35,0
3675,34,22,36,0
3676,34,22,37,0
3677,34,22,38,0
3678,34,22,39,0
3679,34,22,40,0
3680,34,22,41,0
3681,34,22,42,0
3682,34,22,43,0
3683,34,22,44,0
3684,34,22,45,0
3685,34,22,46,0
3686,34,22,47,0
3687,34,22,48,0
3688,34,22,49,0
3689,34,22,50,0
3690,34,22,51,0
3691,34,22,52,0
3692,34,22,53,0
3693,34,22,54,0
3694,35,22,0,0
3695,35,22,1,0
3696,35,22,2,0
3697,35,22,3,0
3698,35,22,4,0
3699,35,22,5,0
3700,35,22,6,0
3701,35,22,7,0
3702,35,22,8,0
3703,35,22,9,0
3704,35,22,10,0
3705,35,22,11,0
3706,35,22,12,0
3707,35,22,13,0
3708,35,22,14,0
3709,35,22,15,0
3710,35,22,16,0
3711,35,22,17,0
3712,35,22,18,0
3713,35,22,19,0
3714,35,22,20,0
3715,35,22,21,0
3716,35,22,22,0
3717,35,22,23,0
3718,35,22,24,0
3719,35,22,25,0
3720,35,22,26,0
3721,35,22,27,0
3722,35,22,28,0
3723,35,22,29,0
3724,35,22,30,0
3725,35,22,31,0
3726,35,22,32,0
3727,35,22,33,0
3728,35,22,34,0
3729,35,22,35,0
3730,35,22,36,0
3731,35,22,37,0
3732,35,22,38,0
3733,35,22,39,0
3734,35,22,40,0
3735,35,22,41,0
3736,35,22,42,0
3737,35,22,43,0
3738,35,22,44,0
3739,35,22,45,0
3740,36,22,0,0
3741,36,22,1,0
3742,36,22,2,0
3743,36,22,3,0
3744,36,22,4,0
3745,36,22,5,0
3746,36,22,6,0
3747,36,22,7,0
3748,36,22,8,0
3749,36,22,9,0
3750,36,22,10,0
3751,36,22,11,0
3752,36,22,12,0
3753,36,22,13,0
3754,36,22,14,0
3755,36,22,15,0
3756,36,22,16,0
3757,36,22,17,0
3758,36,22,18,0
3759,36,22,19,0
3760,36,22,20,0
3761,36,22,21,0
3762,36,23,22,0
3763,36,23,23,0
3764,36,23,24,0
3765,36,23,25,0
3766,36,23,26,0
3767,36,23,27,0
3768,36,23,28,0
3769,36,23,29,0
3770,36,23,30,0
3771,36,23,31,0
3772,36,23,32,0
3773,36,23,33,0
3774,36,23,34,0
3775,36,23,35,0
3776,36,23,36,0
3777,36,23,37,0
3778,36,23,38,0
3779,36,23,39,0
3780,36,23,40,0
3781,36,23,41,0
3782,36,23,42,0
3783,36,23,43,0
3784,36,23,44,0
3785,36,23,45,0
3786,36,23,46,0
3787,36,23,47,0
3788,36,23,48,0
3789,36,23,49,0
3790,36,23,50,0
3791,36,23,51,0
3792,36,23,52,0
3793,36,23,53,0
3794,36,23,54,0
3795,36,23,55,0
3796,36,23,56,0
3797,36,23,57,0
3798,36,23,58,0
3799,36,23,59,0
3800,36,23,60,0
3801,36,23,61,0
3802,36,23,62,0
3803,36,23,63,0
3804,36,23,64,0
3805,36,23,65,0
3806,36,23,66,0
3807,36,23,67,0
3808,36,23,68,0
3809,36,23,69,0
3810,36,23,70,0
3811,36,23,71,0
3812,36,23,72,0
3813,36,23,73,0
3814,36,23,74,0
3815,36,23,75,0
3816,36,23,76,0
3817,36,23,77,0
3818,36,23,78,0
3819,36,23,79,0
3820,36,23,80,0
3821,36,23,81,0
3822,36,23,82,0
3823,36,23,83,0
3824,37,23,0,0
3825,37,23,1,0
3826,37,23,2,0
3827,37,23,3,0
3828,37,23,4,0
3829,37,23,5,0
3830,37,23,6,0
3831,37,23,7,0
3832,37,23,8,0
3833,37,23,9,0
3834,37,23,10,0
3835,37,23,11,0
3836,37,23,12,0
3837,37,23,13,0
3838,37,23,14,0
3839,37,23,15,0
3840,37,23,16,0
3841,37,23,17,0
3842,37,23,18,0
3843,37,23,19,0
3844,37,23,20,0
3845,37,23,21,0
3846,37,23,22,0
3847,37,23,23,0
3848,37,23,24,0
3849,37,23,25,0
3850,37,23,26,0
3851,37,23,27,0
3852,37,23,28,0
3853,37,23,29,0
3854,37,23,30,0
3855,37,23,31,0
3856,37,23,32,0
3857,37,23,33,0
3858,37,23,34,0
3859,37,23,35,0
3860,37,23,36,0
3861,37,23,37,0
3862,37,23,38,0
3863,37,23,39,0
3864,37,23,40,0
3865,37,23,41,0
3866,37,23,42,0
3867,37,23,43,0
3868,37,23,44,0
3869,37,23,45,0
3870,37,23,46,0
3871,37,23,47,0
3872,37,23,48,0
3873,37,23,49,0
3874,37,23,50,0
3875,37,23,51,0
3876,37,23,52,0
3877,37,23,53,0
3878,37,23,54,0
3879,37,23,55,0
3880,37,23,56,0
3881,37,23,57,0
3882,37,23,58,0
3883,37,23,59,0
3884,37,23,60,0
3885,37,23,61,0
3886,37,23,62,0
3887,37,23,63,0
3888,37,23,64,0
3889,37,23,65,0
3890,37,23,66,0
3891,37,23,67,0
3892,37,23,68,0
3893,37,23,69,0
3894,37,23,70,0
3895,37,23,71,0
